loading_audit_schema_version,loading_audit_policy,case_name,recipe,description,intended_current_source,intended_wind_source,intended_wave_source,actual_current_reader,actual_wind_reader,actual_wave_reader,current_fallback_used,wind_fallback_used,wave_fallback_used,wave_forcing_present,wave_loading_status,validity_flag,status_flag,hard_fail,hard_fail_reason,invalidity_reason,output_path,map_file,ncs_score,segment_id,drifter_id,start_time_utc,end_time_utc,month_key
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20161210T120000Z_20161213T120000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.966281317200028,300234063894910_20161210T120000Z_20161213T120000Z,300234063894910,2016-12-10T12:00:00+00:00,2016-12-13T12:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20161213T180000Z_20161216T180000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.987386482031597,300234063894910_20161213T180000Z_20161216T180000Z,300234063894910,2016-12-13T18:00:00+00:00,2016-12-16T18:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20161213T180000Z_20161216T180000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.056236097110458,300234063894910_20161213T180000Z_20161216T180000Z,300234063894910,2016-12-13T18:00:00+00:00,2016-12-16T18:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20161213T180000Z_20161216T180000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.508386510518028,300234063894910_20161213T180000Z_20161216T180000Z,300234063894910,2016-12-13T18:00:00+00:00,2016-12-16T18:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20161213T180000Z_20161216T180000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.571587697026978,300234063894910_20161213T180000Z_20161216T180000Z,300234063894910,2016-12-13T18:00:00+00:00,2016-12-16T18:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20161217T000000Z_20161220T000000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,6.424194609626703,300234063894910_20161217T000000Z_20161220T000000Z,300234063894910,2016-12-17T00:00:00+00:00,2016-12-20T00:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20161217T000000Z_20161220T000000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,6.613077823564474,300234063894910_20161217T000000Z_20161220T000000Z,300234063894910,2016-12-17T00:00:00+00:00,2016-12-20T00:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20161217T000000Z_20161220T000000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,7.207941797122576,300234063894910_20161217T000000Z_20161220T000000Z,300234063894910,2016-12-17T00:00:00+00:00,2016-12-20T00:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20161217T000000Z_20161220T000000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,7.389945122429198,300234063894910_20161217T000000Z_20161220T000000Z,300234063894910,2016-12-17T00:00:00+00:00,2016-12-20T00:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20161220T060000Z_20161223T060000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.331997856682491,300234063894910_20161220T060000Z_20161223T060000Z,300234063894910,2016-12-20T06:00:00+00:00,2016-12-23T06:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20161220T060000Z_20161223T060000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.228072789173671,300234063894910_20161220T060000Z_20161223T060000Z,300234063894910,2016-12-20T06:00:00+00:00,2016-12-23T06:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20161220T060000Z_20161223T060000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.523796104634189,300234063894910_20161220T060000Z_20161223T060000Z,300234063894910,2016-12-20T06:00:00+00:00,2016-12-23T06:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20161220T060000Z_20161223T060000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.420741660327803,300234063894910_20161220T060000Z_20161223T060000Z,300234063894910,2016-12-20T06:00:00+00:00,2016-12-23T06:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20161223T120000Z_20161226T120000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.366109187953316,300234063894910_20161223T120000Z_20161226T120000Z,300234063894910,2016-12-23T12:00:00+00:00,2016-12-26T12:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20161223T120000Z_20161226T120000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.392933747388244,300234063894910_20161223T120000Z_20161226T120000Z,300234063894910,2016-12-23T12:00:00+00:00,2016-12-26T12:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20161223T120000Z_20161226T120000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.8627306662511844,300234063894910_20161223T120000Z_20161226T120000Z,300234063894910,2016-12-23T12:00:00+00:00,2016-12-26T12:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20161223T120000Z_20161226T120000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.886571825697884,300234063894910_20161223T120000Z_20161226T120000Z,300234063894910,2016-12-23T12:00:00+00:00,2016-12-26T12:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20161226T180000Z_20161229T180000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.94565192348754,300234063894910_20161226T180000Z_20161229T180000Z,300234063894910,2016-12-26T18:00:00+00:00,2016-12-29T18:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20161226T180000Z_20161229T180000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.811006931501133,300234063894910_20161226T180000Z_20161229T180000Z,300234063894910,2016-12-26T18:00:00+00:00,2016-12-29T18:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20161226T180000Z_20161229T180000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.908506708951388,300234063894910_20161226T180000Z_20161229T180000Z,300234063894910,2016-12-26T18:00:00+00:00,2016-12-29T18:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20161226T180000Z_20161229T180000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.7853060705117922,300234063894910_20161226T180000Z_20161229T180000Z,300234063894910,2016-12-26T18:00:00+00:00,2016-12-29T18:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20161230T000000Z_20170102T000000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.8585439138343043,300234063894910_20161230T000000Z_20170102T000000Z,300234063894910,2016-12-30T00:00:00+00:00,2017-01-02T00:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20161230T000000Z_20170102T000000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.8083794810296077,300234063894910_20161230T000000Z_20170102T000000Z,300234063894910,2016-12-30T00:00:00+00:00,2017-01-02T00:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20161230T000000Z_20170102T000000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.5359515261298275,300234063894910_20161230T000000Z_20170102T000000Z,300234063894910,2016-12-30T00:00:00+00:00,2017-01-02T00:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20161230T000000Z_20170102T000000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.486859983788288,300234063894910_20161230T000000Z_20170102T000000Z,300234063894910,2016-12-30T00:00:00+00:00,2017-01-02T00:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170102T060000Z_20170105T060000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,6.2840029138134605,300234063894910_20170102T060000Z_20170105T060000Z,300234063894910,2017-01-02T06:00:00+00:00,2017-01-05T06:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170102T060000Z_20170105T060000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,6.2783895559580225,300234063894910_20170102T060000Z_20170105T060000Z,300234063894910,2017-01-02T06:00:00+00:00,2017-01-05T06:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170102T060000Z_20170105T060000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.813155358220375,300234063894910_20170102T060000Z_20170105T060000Z,300234063894910,2017-01-02T06:00:00+00:00,2017-01-05T06:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170102T060000Z_20170105T060000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.810111428946481,300234063894910_20170102T060000Z_20170105T060000Z,300234063894910,2017-01-02T06:00:00+00:00,2017-01-05T06:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170105T120000Z_20170108T120000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.463823313005558,300234063894910_20170105T120000Z_20170108T120000Z,300234063894910,2017-01-05T12:00:00+00:00,2017-01-08T12:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170105T120000Z_20170108T120000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.4944350486972455,300234063894910_20170105T120000Z_20170108T120000Z,300234063894910,2017-01-05T12:00:00+00:00,2017-01-08T12:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170105T120000Z_20170108T120000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.7753496261855224,300234063894910_20170105T120000Z_20170108T120000Z,300234063894910,2017-01-05T12:00:00+00:00,2017-01-08T12:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170105T120000Z_20170108T120000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.8044179217727123,300234063894910_20170105T120000Z_20170108T120000Z,300234063894910,2017-01-05T12:00:00+00:00,2017-01-08T12:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170108T180000Z_20170111T180000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,6.276230871445584,300234063894910_20170108T180000Z_20170111T180000Z,300234063894910,2017-01-08T18:00:00+00:00,2017-01-11T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170108T180000Z_20170111T180000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,6.2405416786867365,300234063894910_20170108T180000Z_20170111T180000Z,300234063894910,2017-01-08T18:00:00+00:00,2017-01-11T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170108T180000Z_20170111T180000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,7.909174308986292,300234063894910_20170108T180000Z_20170111T180000Z,300234063894910,2017-01-08T18:00:00+00:00,2017-01-11T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170108T180000Z_20170111T180000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,7.873804727630543,300234063894910_20170108T180000Z_20170111T180000Z,300234063894910,2017-01-08T18:00:00+00:00,2017-01-11T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170112T000000Z_20170115T000000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.243163654349302,300234063894910_20170112T000000Z_20170115T000000Z,300234063894910,2017-01-12T00:00:00+00:00,2017-01-15T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170112T000000Z_20170115T000000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.237305889283895,300234063894910_20170112T000000Z_20170115T000000Z,300234063894910,2017-01-12T00:00:00+00:00,2017-01-15T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170112T000000Z_20170115T000000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.207853885471379,300234063894910_20170112T000000Z_20170115T000000Z,300234063894910,2017-01-12T00:00:00+00:00,2017-01-15T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170112T000000Z_20170115T000000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.194736194724624,300234063894910_20170112T000000Z_20170115T000000Z,300234063894910,2017-01-12T00:00:00+00:00,2017-01-15T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170115T060000Z_20170118T060000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,7.8092668093767275,300234063894910_20170115T060000Z_20170118T060000Z,300234063894910,2017-01-15T06:00:00+00:00,2017-01-18T06:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170115T060000Z_20170118T060000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,7.871034821417579,300234063894910_20170115T060000Z_20170118T060000Z,300234063894910,2017-01-15T06:00:00+00:00,2017-01-18T06:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170115T060000Z_20170118T060000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,7.736502605671791,300234063894910_20170115T060000Z_20170118T060000Z,300234063894910,2017-01-15T06:00:00+00:00,2017-01-18T06:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170115T060000Z_20170118T060000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,7.806838760187538,300234063894910_20170115T060000Z_20170118T060000Z,300234063894910,2017-01-15T06:00:00+00:00,2017-01-18T06:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170118T120000Z_20170121T120000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.793870453859904,300234063894910_20170118T120000Z_20170121T120000Z,300234063894910,2017-01-18T12:00:00+00:00,2017-01-21T12:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170118T120000Z_20170121T120000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.771104305337609,300234063894910_20170118T120000Z_20170121T120000Z,300234063894910,2017-01-18T12:00:00+00:00,2017-01-21T12:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170118T120000Z_20170121T120000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,1.7513675606744856,300234063894910_20170118T120000Z_20170121T120000Z,300234063894910,2017-01-18T12:00:00+00:00,2017-01-21T12:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170118T120000Z_20170121T120000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,1.570826364323905,300234063894910_20170118T120000Z_20170121T120000Z,300234063894910,2017-01-18T12:00:00+00:00,2017-01-21T12:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170121T180000Z_20170124T180000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.741807057713342,300234063894910_20170121T180000Z_20170124T180000Z,300234063894910,2017-01-21T18:00:00+00:00,2017-01-24T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170121T180000Z_20170124T180000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,6.000707224437245,300234063894910_20170121T180000Z_20170124T180000Z,300234063894910,2017-01-21T18:00:00+00:00,2017-01-24T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894910_20170121T180000Z_20170124T180000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.730132812042261,300234063894910_20170121T180000Z_20170124T180000Z,300234063894910,2017-01-21T18:00:00+00:00,2017-01-24T18:00:00+00:00,201701
