time,hours_elapsed,surface_t,beached_t,evaporated_t,dispersed_t,surface_pct,beached_pct,evaporated_pct,dispersed_pct
2016-09-07 18:00:00,42,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-07 19:00:00,43,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-07 20:00:00,44,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-07 21:00:00,45,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-07 22:00:00,46,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-07 23:00:00,47,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-08 00:00:00,48,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-08 01:00:00,49,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-08 02:00:00,50,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-08 03:00:00,51,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-08 04:00:00,52,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-08 05:00:00,53,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-08 06:00:00,54,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-08 07:00:00,55,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-08 08:00:00,56,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-08 09:00:00,57,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-08 10:00:00,58,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-08 11:00:00,59,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-08 12:00:00,60,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-08 13:00:00,61,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-08 14:00:00,62,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-08 15:00:00,63,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-08 16:00:00,64,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-08 17:00:00,65,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-08 18:00:00,66,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-08 19:00:00,67,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-08 20:00:00,68,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-08 21:00:00,69,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-08 22:00:00,70,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-08 23:00:00,71,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-09 00:00:00,72,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
